,pred_var,true_var
2003-10-07,0.00015100196208160237,2.7850018353703376e-05
2003-10-08,0.00015100196208160237,2.281806281578813e-05
2003-10-09,0.00015100196208160237,4.163173006332954e-07
2003-10-10,0.00015100196208160237,4.897439775319867e-05
2003-10-13,0.00015100196208160237,1.554761043964792e-05
2003-10-14,0.00015100196208160237,6.734669365959789e-06
2003-10-15,0.00015100196208160237,9.967592100146305e-06
2003-10-16,0.00015100196208160237,0.00010588771110375816
2003-10-17,0.00015100196208160237,2.6460378774184612e-05
2003-10-20,0.00015100196208160237,1.6677849713486737e-06
2003-10-21,0.00015100196208160237,0.00022782250203168264
2003-10-22,0.00015100196208160237,1.0916802356208954e-05
2003-10-23,0.00015100196208160237,2.2206004419378367e-05
2003-10-24,0.00015100196208160237,4.6453128729195825e-06
2003-10-27,0.00015100196208160237,0.00022719684972993814
2003-10-28,0.00015100196208160237,1.588112906181216e-06
2003-10-29,0.00015100196208160237,1.2475070847450809e-06
2003-10-30,0.00015100196208160237,1.2920448048459043e-05
2003-10-31,0.00015100196208160237,6.206014327958531e-05
2003-11-03,0.00015100196208160237,2.984797802385586e-05
2003-11-04,8.131418435002506e-05,1.871785821006e-06
2003-11-05,8.131418435002506e-05,3.4988427645710196e-05
2003-11-06,8.131418435002506e-05,2.1021746612337466e-05
2003-11-07,8.131418435002506e-05,3.374047309268047e-05
2003-11-10,8.131418435002506e-05,2.6608899994506885e-07
2003-11-11,8.131418435002506e-05,0.00012911783457658643
2003-11-12,8.131418435002506e-05,1.2853025976866661e-08
2003-11-13,8.131418435002506e-05,5.843593461896113e-05
2003-11-14,8.131418435002506e-05,4.119613385933363e-05
2003-11-17,8.131418435002506e-05,8.326904235278487e-05
2003-11-18,8.131418435002506e-05,6.374881996762394e-05
2003-11-19,8.131418435002506e-05,7.170518795462932e-05
2003-11-20,8.131418435002506e-05,2.482811714221711e-06
2003-11-21,8.131418435002506e-05,0.00025912099139580036
2003-11-24,8.131418435002506e-05,2.9546972937222193e-06
2003-11-25,8.131418435002506e-05,1.864074990665099e-05
2003-11-26,8.131418435002506e-05,5.5800990828025476e-08
2003-11-28,8.131418435002506e-05,0.0001254722632338945
2003-12-01,8.131418435002506e-05,1.0732317115680345e-05
2003-12-02,8.131418435002506e-05,3.145388399405924e-06
2003-12-03,8.131418435002506e-05,2.1862040443410002e-05
2003-12-04,8.131418435002506e-05,5.950471334315033e-05
2003-12-05,7.548739388364729e-05,5.360035921120332e-05
2003-12-08,7.548739388364729e-05,7.33681971469835e-05
2003-12-09,7.548739388364729e-05,1.1372626443906242e-06
2003-12-10,7.548739388364729e-05,0.00013033808924811652
2003-12-11,7.548739388364729e-05,7.461041622969233e-06
2003-12-12,7.548739388364729e-05,3.2434715169116224e-05
2003-12-15,7.548739388364729e-05,4.377663622379124e-05
2003-12-16,7.548739388364729e-05,1.5747098141005722e-06
2003-12-17,7.548739388364729e-05,0.00013756148007804114
2003-12-18,7.548739388364729e-05,2.2804195465297994e-07
2003-12-19,7.548739388364729e-05,1.539566291952621e-05
2003-12-22,7.548739388364729e-05,7.919291815539076e-06
2003-12-23,7.548739388364729e-05,3.2694792256870997e-06
2003-12-24,7.548739388364729e-05,2.85458637550029e-06
2003-12-26,7.548739388364729e-05,0.0001518962227657905
2003-12-29,7.548739388364729e-05,2.079401639765166e-08
2003-12-30,7.548739388364729e-05,4.213217660309354e-06
2003-12-31,7.548739388364729e-05,9.60097047375541e-06
2004-01-02,7.548739388364729e-05,0.00015176167351971248
2004-01-05,7.548739388364729e-05,1.667320744580536e-06
2004-01-06,7.548739388364729e-05,5.5906027399688085e-06
2004-01-07,7.548739388364729e-05,2.450988894042716e-05
2004-01-08,5.333723810605685e-05,7.969639558114139e-05
2004-01-09,5.333723810605685e-05,2.2803239262181307e-05
2004-01-12,5.333723810605685e-05,2.857883593099242e-05
2004-01-13,5.333723810605685e-05,6.82329804446713e-05
2004-01-14,5.333723810605685e-05,1.8291062618969178e-06
2004-01-15,5.333723810605685e-05,4.6908527898237296e-05
2004-01-16,5.333723810605685e-05,8.656365757531148e-07
2004-01-20,5.333723810605685e-05,5.993082369160074e-05
2004-01-21,5.333723810605685e-05,1.031558613073802e-05
2004-01-22,5.333723810605685e-05,4.374188143141389e-06
2004-01-23,5.333723810605685e-05,0.0001448087552069488
2004-01-26,5.333723810605685e-05,9.694451742581212e-05
2004-01-27,5.333723810605685e-05,0.00018777231364952574
2004-01-28,5.333723810605685e-05,2.4766626062211472e-05
2004-01-29,5.333723810605685e-05,6.922525701003046e-06
2004-01-30,5.333723810605685e-05,1.32828652080752e-05
2004-02-02,5.333723810605685e-05,4.597230690572829e-07
2004-02-03,5.333723810605685e-05,7.066913402087316e-05
2004-02-04,5.333723810605685e-05,3.370275975633774e-06
2004-02-05,5.333723810605685e-05,0.00015568359007844812
2004-02-06,5.333723810605685e-05,6.681228067351164e-06
2004-02-09,5.333723810605685e-05,2.5145809001703157e-05
2004-02-10,6.643607730959986e-05,0.00011259251952611127
2004-02-11,6.643607730959986e-05,2.3932250636904406e-05
2004-02-12,6.643607730959986e-05,3.0065847920424105e-05
2004-02-13,6.643607730959986e-05,9.428399612176896e-05
2004-02-17,6.643607730959986e-05,2.0057007630192025e-05
2004-02-18,6.643607730959986e-05,1.7149147435668866e-05
2004-02-19,6.643607730959986e-05,6.631165620496482e-06
2004-02-20,6.643607730959986e-05,7.456916816805936e-06
2004-02-23,6.643607730959986e-05,2.777584142132916e-06
2004-02-24,6.643607730959986e-05,1.610169533272643e-05
2004-02-25,6.643607730959986e-05,1.1742788802449056e-06
2004-02-26,6.643607730959986e-05,6.865756851937022e-10
2004-02-27,6.643607730959986e-05,9.192177596717421e-05
2004-03-01,6.643607730959986e-05,3.553103023856696e-05
2004-03-02,6.643607730959986e-05,2.8162425015354486e-06
2004-03-03,6.643607730959986e-05,1.109282864575345e-05
2004-03-04,6.643607730959986e-05,2.9640951495490953e-06
2004-03-05,6.643607730959986e-05,7.03123745294798e-05
2004-03-08,6.643607730959986e-05,3.34926781756506e-05
2004-03-09,6.643607730959986e-05,0.00021729776032253234
2004-03-10,6.643607730959986e-05,0.00023534576733497126
2004-03-11,6.643607730959986e-05,0.00015332843017501485
2004-03-12,9.430674762822266e-05,0.00020891217405172302
2004-03-15,9.430674762822266e-05,3.143572657360316e-05
2004-03-16,9.430674762822266e-05,0.0001364424812928533
2004-03-17,9.430674762822266e-05,1.6213829779898603e-06
2004-03-18,9.430674762822266e-05,0.00012625160494916798
2004-03-19,9.430674762822266e-05,0.00017009908816956187
2004-03-22,9.430674762822266e-05,1.754549930454985e-06
2004-03-23,9.430674762822266e-05,5.7497479633017434e-06
2004-03-24,9.430674762822266e-05,0.00026350650035322776
2004-03-25,9.430674762822266e-05,1.038933203911796e-06
2004-03-26,9.430674762822266e-05,0.0001669490297779852
2004-03-29,9.430674762822266e-05,1.6221729618126624e-05
2004-03-30,9.430674762822266e-05,4.917120705050237e-07
2004-03-31,9.430674762822266e-05,2.785867706711631e-05
2004-04-01,9.430674762822266e-05,7.188627518339707e-05
2004-04-02,9.430674762822266e-05,5.8411614465736506e-05
2004-04-05,9.430674762822266e-05,4.39661530415858e-06
2004-04-06,9.430674762822266e-05,4.445681454035011e-05
2004-04-07,9.430674762822266e-05,1.1267258684943826e-06
2004-04-08,9.430674762822266e-05,2.649882594740749e-05
2004-04-12,9.430674762822266e-05,0.00019202641444060475
2004-04-13,9.430674762822266e-05,1.2658133877740951e-06
2004-04-14,7.610878442165716e-05,3.524866357684786e-07
2004-04-15,7.610878442165716e-05,2.599391464574996e-05
2004-04-16,7.610878442165716e-05,1.136094823217526e-06
2004-04-19,7.610878442165716e-05,0.0002458411744266087
2004-04-20,7.610878442165716e-05,2.8071829766829204e-05
2004-04-21,7.610878442165716e-05,0.00019580510049166389
2004-04-22,7.610878442165716e-05,3.4525346215286135e-07
2004-04-23,7.610878442165716e-05,1.984646765285092e-05
2004-04-26,7.610878442165716e-05,5.150582806145998e-06
2004-04-27,7.610878442165716e-05,0.00019295523018536542
2004-04-28,7.610878442165716e-05,5.8060832126338724e-05
2004-04-29,7.610878442165716e-05,3.5209669613456285e-05
2004-04-30,7.610878442165716e-05,8.391437913257693e-05
2004-05-03,7.610878442165716e-05,3.391932320906399e-06
2004-05-04,7.610878442165716e-05,3.1223089801413195e-06
2004-05-05,7.610878442165716e-05,4.550392485269672e-05
2004-05-06,7.610878442165716e-05,0.00019100627772727918
2004-05-07,7.610878442165716e-05,0.00011226811879683218
2004-05-10,7.610878442165716e-05,5.826635475991715e-05
2004-05-11,7.610878442165716e-05,2.786070202875912e-06
2004-05-12,7.610878442165716e-05,5.864840647573644e-07
2004-05-13,7.610878442165716e-05,4.5581319207954607e-07
2004-05-14,6.610383693665635e-05,0.00011327938242466917
2004-05-17,6.610383693665635e-05,4.6152804988097706e-05
2004-05-18,6.610383693665635e-05,6.644960344859285e-06
2004-05-19,6.610383693665635e-05,2.193494017532771e-07
2004-05-20,6.610383693665635e-05,1.6033045756369546e-05
2004-05-21,6.610383693665635e-05,2.85709075442675e-06
2004-05-24,6.610383693665635e-05,0.00025520933154898895
2004-05-25,6.610383693665635e-05,2.878441009879218e-06
2004-05-26,6.610383693665635e-05,3.2152280325048466e-05
2004-05-27,6.610383693665635e-05,2.8648823591215233e-07
2004-05-28,6.610383693665635e-05,2.1519985227147487e-07
2004-06-01,6.610383693665635e-05,1.1387968486431532e-05
2004-06-02,6.610383693665635e-05,5.5502059576051366e-05
2004-06-03,6.610383693665635e-05,2.739647641736287e-05
2004-06-04,6.610383693665635e-05,0.0002508509541644388
2004-06-07,6.610383693665635e-05,2.3780767844927553e-06
2004-06-08,6.610383693665635e-05,9.110292572456213e-05
2004-06-09,6.610383693665635e-05,2.054840962983917e-05
2004-06-10,6.610383693665635e-05,9.773669170842769e-05
2004-06-14,6.610383693665635e-05,3.5450514312529435e-05
2004-06-15,6.610383693665635e-05,1.8722703197804336e-06
2004-06-16,6.610383693665635e-05,1.776821123788963e-06
2004-06-17,5.9165979319552996e-05,6.865047190052209e-06
2004-06-18,5.9165979319552996e-05,1.7365453401585462e-05
2004-06-21,5.9165979319552996e-05,1.3174052600706254e-05
2004-06-22,5.9165979319552996e-05,7.17518630574121e-05
2004-06-23,5.9165979319552996e-05,8.910605758583046e-06
2004-06-24,5.9165979319552996e-05,2.989851233448082e-05
2004-06-25,5.9165979319552996e-05,9.072056081915747e-07
2004-06-28,5.9165979319552996e-05,6.307694598972624e-06
2004-06-29,5.9165979319552996e-05,1.660947231552079e-05
2004-06-30,5.9165979319552996e-05,0.00010994977440537124
2004-07-01,5.9165979319552996e-05,9.97538304625678e-06
2004-07-02,5.9165979319552996e-05,6.694083833858055e-05
2004-07-06,5.9165979319552996e-05,3.600441071838212e-06
2004-07-07,5.9165979319552996e-05,6.853537057960324e-05
2004-07-08,5.9165979319552996e-05,1.109193730131075e-05
2004-07-09,5.9165979319552996e-05,1.9124880727972027e-06
2004-07-12,5.9165979319552996e-05,5.022305801238858e-07
2004-07-13,5.9165979319552996e-05,1.0866873111248232e-05
2004-07-14,5.9165979319552996e-05,1.8575109826834968e-05
2004-07-15,5.9165979319552996e-05,2.304537558284192e-05
2004-07-16,5.9165979319552996e-05,1.980173079951797e-07
2004-07-19,5.9165979319552996e-05,4.946409639006166e-05
2004-07-20,3.997902916028254e-05,0.00018036731587878219
2004-07-21,3.997902916028254e-05,7.302476966120075e-06
2004-07-22,3.997902916028254e-05,9.502256258886455e-05
2004-07-23,3.997902916028254e-05,3.852937310311333e-06
2004-07-26,3.997902916028254e-05,9.75476916800222e-05
2004-07-27,3.997902916028254e-05,2.902529601112036e-07
2004-07-28,3.997902916028254e-05,2.082243957901575e-05
2004-07-29,3.997902916028254e-05,1.3726054401974608e-06
2004-07-30,3.997902916028254e-05,1.9693445200807957e-05
2004-08-02,3.997902916028254e-05,3.9463559080799016e-05
2004-08-03,3.997902916028254e-05,9.30015029543263e-07
2004-08-04,3.997902916028254e-05,0.00027076602811781925
2004-08-05,3.997902916028254e-05,0.00024341567314878354
2004-08-06,3.997902916028254e-05,1.3786412905725243e-06
2004-08-09,3.997902916028254e-05,0.00016616257594859185
2004-08-10,3.997902916028254e-05,9.099160914405324e-06
2004-08-11,3.997902916028254e-05,0.0001379175591023074
2004-08-12,3.997902916028254e-05,2.177228253463781e-06
2004-08-13,3.997902916028254e-05,0.00018394832649248904
2004-08-16,3.997902916028254e-05,4.810911868657897e-06
2004-08-17,3.997902916028254e-05,0.00015292982860504178
2004-08-18,3.997902916028254e-05,1.2989550952746676e-05
2004-08-19,8.374625832021233e-05,4.229620526963185e-05
2004-08-20,8.374625832021233e-05,5.923764975879209e-06
2004-08-23,8.374625832021233e-05,2.1655627580052794e-07
2004-08-24,8.374625832021233e-05,6.349865057164727e-05
2004-08-25,8.374625832021233e-05,1.3840204204917939e-08
2004-08-26,8.374625832021233e-05,5.867081581234501e-06
2004-08-27,8.374625832021233e-05,6.102471491065131e-05
2004-08-30,8.374625832021233e-05,2.134589421909361e-05
2004-08-31,8.374625832021233e-05,2.283755464627113e-06
2004-09-01,8.374625832021233e-05,0.0001243245446765906
2004-09-02,8.374625832021233e-05,1.7586845138195528e-05
2004-09-03,8.374625832021233e-05,4.711142913749189e-05
2004-09-07,8.374625832021233e-05,2.0213623081910548e-05
2004-09-08,8.374625832021233e-05,3.566203619187469e-06
2004-09-09,8.374625832021233e-05,2.4417087206463073e-05
2004-09-10,8.374625832021233e-05,2.8530063587162147e-06
2004-09-13,8.374625832021233e-05,4.9595488079701155e-06
2004-09-14,8.374625832021233e-05,5.0121806432157356e-05
2004-09-15,8.374625832021233e-05,7.783122131788112e-06
2004-09-16,8.374625832021233e-05,2.0113522999909428e-05
2004-09-17,8.374625832021233e-05,3.183869281586649e-05
2004-09-20,8.374625832021233e-05,3.9777333389778846e-05
2004-09-21,4.8167824982302634e-05,0.00019700596484517607
2004-09-22,4.8167824982302634e-05,2.1908438664675067e-05
2004-09-23,4.8167824982302634e-05,2.4890243680575352e-06
2004-09-24,4.8167824982302634e-05,3.5450578180884484e-05
2004-09-27,4.8167824982302634e-05,3.491624810558758e-05
2004-09-28,4.8167824982302634e-05,1.8155683894183205e-05
2004-09-29,4.8167824982302634e-05,3.895266309505985e-08
2004-09-30,4.8167824982302634e-05,0.00022700043942258663
2004-10-01,4.8167824982302634e-05,1.0486155304967326e-05
2004-10-04,4.8167824982302634e-05,3.6969231176353645e-07
2004-10-05,4.8167824982302634e-05,4.422910956958237e-05
2004-10-06,4.8167824982302634e-05,0.00010064512764429434
2004-10-07,4.8167824982302634e-05,5.707971864388206e-05
2004-10-08,4.8167824982302634e-05,4.012369061112686e-06
2004-10-11,4.8167824982302634e-05,5.155042840598867e-06
2004-10-12,4.8167824982302634e-05,5.368911163938783e-05
2004-10-13,4.8167824982302634e-05,8.735302442630655e-05
2004-10-14,4.8167824982302634e-05,1.9717617747549987e-05
2004-10-15,4.8167824982302634e-05,2.7436824336146692e-05
2004-10-18,4.8167824982302634e-05,9.47284454186903e-05
2004-10-19,4.8167824982302634e-05,1.5185725310562503e-07
2004-10-20,4.8167824982302634e-05,6.558278235591075e-06
2004-10-21,5.299570717893683e-05,9.531438934295977e-05
2004-10-22,5.299570717893683e-05,7.365688968752337e-07
2004-10-25,5.299570717893683e-05,0.0002181475028667501
2004-10-26,5.299570717893683e-05,0.0001637635299417406
2004-10-27,5.299570717893683e-05,3.2798944383793938e-06
2004-10-28,5.299570717893683e-05,5.978183009069937e-06
2004-10-29,5.299570717893683e-05,7.521313194480683e-08
2004-11-01,5.299570717893683e-05,1.9560141284458155e-09
2004-11-02,5.299570717893683e-05,0.00012361575979313866
2004-11-03,5.299570717893683e-05,0.00025687361916404416
2004-11-04,5.299570717893683e-05,1.4947888434369005e-05
2004-11-05,5.299570717893683e-05,1.2060716628736756e-06
2004-11-08,5.299570717893683e-05,4.838405637253018e-07
2004-11-09,5.299570717893683e-05,1.0112132559081388e-06
2004-11-10,5.299570717893683e-05,8.187007992743744e-05
2004-11-11,5.299570717893683e-05,8.223613439917177e-05
2004-11-12,5.299570717893683e-05,9.245043086636429e-08
2004-11-15,5.299570717893683e-05,5.046699381094921e-05
2004-11-16,5.299570717893683e-05,3.0504834400923997e-05
2004-11-17,5.299570717893683e-05,1.852975361482656e-06
2004-11-18,5.299570717893683e-05,0.0001259802359604434
2004-11-19,5.299570717893683e-05,3.455571410038161e-05
2004-11-22,5.8224579931144106e-05,6.4956583445408e-08
2004-11-23,5.8224579931144106e-05,1.670359158978396e-05
2004-11-24,5.8224579931144106e-05,5.667538391929128e-07
2004-11-26,5.8224579931144106e-05,1.1942858195723716e-05
2004-11-29,5.8224579931144106e-05,1.6309090474120325e-05
2004-11-30,5.8224579931144106e-05,0.00022024096740613786
2004-12-01,5.8224579931144106e-05,7.626980074171286e-07
2004-12-02,5.8224579931144106e-05,4.976424594627105e-07
2004-12-03,5.8224579931144106e-05,5.969853805742886e-07
2004-12-06,5.8224579931144106e-05,0.00012398976933514216
2004-12-07,5.8224579931144106e-05,2.3664953190727367e-05
2004-12-08,5.8224579931144106e-05,2.9392490484392297e-05
2004-12-09,5.8224579931144106e-05,1.0883219341284445e-06
2004-12-10,5.8224579931144106e-05,8.009767440220195e-05
2004-12-13,5.8224579931144106e-05,1.531401658716458e-05
2004-12-14,5.8224579931144106e-05,3.773829926001504e-06
2004-12-15,5.8224579931144106e-05,4.342695595127566e-06
2004-12-16,5.8224579931144106e-05,5.649747487301848e-05
2004-12-17,5.8224579931144106e-05,1.4194080633078698e-07
2004-12-20,5.8224579931144106e-05,8.099434375663517e-05
2004-12-21,5.8224579931144106e-05,1.1641630279002335e-05
2004-12-22,5.8224579931144106e-05,2.1424614282672394e-07
2004-12-23,3.954872284537878e-05,1.8615921210773934e-05
2004-12-27,3.954872284537878e-05,5.081598913647678e-05
2004-12-28,3.954872284537878e-05,5.50058698589595e-09
2004-12-29,3.954872284537878e-05,6.790792150823677e-09
2004-12-30,3.954872284537878e-05,1.806523087455325e-06
2004-12-31,3.954872284537878e-05,6.646308063251727e-05
2005-01-03,3.954872284537878e-05,0.00013782952634888712
2005-01-04,3.954872284537878e-05,1.3208789538809995e-05
2005-01-05,3.954872284537878e-05,1.2247944243037878e-05
2005-01-06,3.954872284537878e-05,2.051007666592497e-06
2005-01-07,3.954872284537878e-05,1.1675062012495019e-05
2005-01-10,3.954872284537878e-05,3.743282664769865e-05
2005-01-11,3.954872284537878e-05,1.5788955942341865e-05
2005-01-12,3.954872284537878e-05,7.512695408506964e-05
2005-01-13,3.954872284537878e-05,3.583873389378933e-05
2005-01-14,3.954872284537878e-05,9.270423300467012e-05
2005-01-18,3.954872284537878e-05,9.092468152716027e-05
2005-01-19,3.954872284537878e-05,6.105026096581145e-05
2005-01-20,3.954872284537878e-05,4.141496599829875e-05
2005-01-21,3.954872284537878e-05,1.2489348480637652e-05
2005-01-24,3.954872284537878e-05,1.597041847323233e-05
2005-01-25,3.954872284537878e-05,2.3353004385162635e-05
2005-01-26,5.038940120931672e-05,1.670771153650108e-07
2005-01-27,5.038940120931672e-05,7.39637972979601e-06
2005-01-28,5.038940120931672e-05,7.097496323016372e-05
2005-01-31,5.038940120931672e-05,4.7159190631695935e-05
2005-02-01,5.038940120931672e-05,1.0067973061467228e-05
2005-02-02,5.038940120931672e-05,7.670279374871747e-06
2005-02-03,5.038940120931672e-05,0.00012061549210418132
2005-02-04,5.038940120931672e-05,1.1870330247631955e-06
2005-02-07,5.038940120931672e-05,2.328304847809548e-07
2005-02-08,5.038940120931672e-05,7.417015509869618e-05
2005-02-09,5.038940120931672e-05,1.766185864160441e-05
2005-02-10,5.038940120931672e-05,4.763370931326616e-05
2005-02-11,5.038940120931672e-05,4.853618948974514e-07
2005-02-14,5.038940120931672e-05,1.0852744834699557e-05
2005-02-15,5.038940120931672e-05,3.3045287506361376e-08
2005-02-16,5.038940120931672e-05,6.328123444421241e-05
2005-02-17,5.038940120931672e-05,4.890459354145449e-07
2005-02-18,5.038940120931672e-05,0.00021351104925593223
2005-02-22,5.038940120931672e-05,3.126697125011013e-05
2005-02-23,5.038940120931672e-05,6.182455816106103e-05
2005-02-24,5.038940120931672e-05,8.581689638442747e-05
2005-02-25,5.038940120931672e-05,4.140774173666539e-05
2005-02-28,5.4352682932561594e-05,3.183306013410103e-05
2005-03-01,5.4352682932561594e-05,7.435005444644815e-08
2005-03-02,5.4352682932561594e-05,1.0383914339495703e-07
2005-03-03,5.4352682932561594e-05,9.17446289440127e-05
2005-03-04,5.4352682932561594e-05,6.795498029843472e-06
2005-03-07,5.4352682932561594e-05,2.3139339689115523e-05
2005-03-08,5.4352682932561594e-05,0.00010480250307853822
2005-03-09,5.4352682932561594e-05,3.437707708497939e-06
2005-03-10,5.4352682932561594e-05,5.794424122140818e-05
2005-03-11,5.4352682932561594e-05,3.145937653692421e-05
2005-03-14,5.4352682932561594e-05,5.703708944426733e-05
2005-03-15,5.4352682932561594e-05,6.584762605443828e-05
2005-03-16,5.4352682932561594e-05,3.2386335087064566e-06
2005-03-17,5.4352682932561594e-05,2.2147935097027727e-07
2005-03-18,5.4352682932561594e-05,2.4467247198844966e-05
2005-03-21,5.4352682932561594e-05,0.00010503150880003531
2005-03-22,5.4352682932561594e-05,4.894221126150455e-07
2005-03-23,5.4352682932561594e-05,8.970348736037081e-07
2005-03-24,5.4352682932561594e-05,5.946310077886707e-06
2005-03-28,5.4352682932561594e-05,5.814278537064066e-05
2005-03-29,5.4352682932561594e-05,0.00018710377597197514
2005-03-30,5.4352682932561594e-05,4.820898017454667e-07
2005-03-31,4.8167714751262714e-05,4.2483637881729486e-05
2005-04-01,4.8167714751262714e-05,7.4230034268207845e-06
2005-04-04,4.8167714751262714e-05,1.998828722016288e-05
2005-04-05,4.8167714751262714e-05,5.134506807613626e-06
2005-04-06,4.8167714751262714e-05,3.5440297436517554e-05
2005-04-07,4.8167714751262714e-05,7.022374394860531e-05
2005-04-08,4.8167714751262714e-05,7.167200166691146e-11
2005-04-11,4.8167714751262714e-05,3.057916925608417e-05
2005-04-12,4.8167714751262714e-05,0.00013998085613742273
2005-04-13,4.8167714751262714e-05,0.000101045578953185
2005-04-14,4.8167714751262714e-05,0.00028432082770468714
2005-04-15,4.8167714751262714e-05,8.621828561095057e-06
2005-04-18,4.8167714751262714e-05,3.500201827777438e-05
2005-04-19,4.8167714751262714e-05,0.0001780501837347348
2005-04-20,4.8167714751262714e-05,0.00038196906556775545
2005-04-21,4.8167714751262714e-05,4.587592972971066e-05
2005-04-22,4.8167714751262714e-05,7.439044786494708e-05
2005-04-25,4.8167714751262714e-05,7.879635869445512e-05
2005-04-26,4.8167714751262714e-05,1.554294367667186e-05
2005-04-27,4.8167714751262714e-05,0.00013100161571355518
2005-04-28,4.8167714751262714e-05,0.000140468764776025
2005-04-29,4.8167714751262714e-05,2.0972263648166845e-05
2005-05-02,9.037619776684189e-05,7.26287605168352e-07
2005-05-03,9.037619776684189e-05,0.00015358815030652728
2005-05-04,9.037619776684189e-05,6.615681633959092e-06
2005-05-05,9.037619776684189e-05,1.1928125874804962e-06
2005-05-06,9.037619776684189e-05,4.062754868394691e-05
2005-05-09,9.037619776684189e-05,0.00011584550001819682
2005-05-10,9.037619776684189e-05,1.750809563338951e-05
2005-05-11,9.037619776684189e-05,0.00010168480295180693
2005-05-12,9.037619776684189e-05,2.1073920714376193e-05
2005-05-13,9.037619776684189e-05,0.00010071510722964305
2005-05-16,9.037619776684189e-05,4.8068746019480635e-05
2005-05-17,9.037619776684189e-05,9.937872111409618e-05
2005-05-18,9.037619776684189e-05,2.157808523139959e-05
2005-05-19,9.037619776684189e-05,2.2872828818742974e-06
2005-05-20,9.037619776684189e-05,1.4773823434510724e-05
2005-05-23,9.037619776684189e-05,3.093537603859886e-08
2005-05-24,9.037619776684189e-05,1.1600354179575056e-05
2005-05-25,9.037619776684189e-05,4.063480612315207e-05
2005-05-26,9.037619776684189e-05,9.372542443264464e-07
2005-05-27,9.037619776684189e-05,3.710461078609839e-05
2005-05-31,9.037619776684189e-05,8.022480534908283e-05
2005-06-01,9.037619776684189e-05,2.9595491383149763e-06
2005-06-02,5.886297136365746e-05,4.748317803449087e-05
2005-06-03,5.886297136365746e-05,1.5500827738046397e-06
2005-06-06,5.886297136365746e-05,4.359256200459072e-08
2005-06-07,5.886297136365746e-05,4.689892923126493e-06
2005-06-08,5.886297136365746e-05,2.7313793768191097e-05
2005-06-09,5.886297136365746e-05,5.5269257434042984e-06
2005-06-10,5.886297136365746e-05,5.104624392182622e-06
2005-06-13,5.886297136365746e-05,6.604573617674525e-06
2005-06-14,5.886297136365746e-05,4.907634388984228e-06
2005-06-15,5.886297136365746e-05,1.3129912310838598e-05
2005-06-16,5.886297136365746e-05,2.4428427693123922e-05
2005-06-17,5.886297136365746e-05,4.997482617730142e-07
2005-06-20,5.886297136365746e-05,4.200975099566406e-06
2005-06-21,5.886297136365746e-05,4.948489173983717e-08
2005-06-22,5.886297136365746e-05,0.00011863862221128674
2005-06-23,5.886297136365746e-05,5.864404291688885e-05
2005-06-24,5.886297136365746e-05,5.458169997085704e-07
2005-06-27,5.886297136365746e-05,8.273838004424494e-05
2005-06-28,5.886297136365746e-05,2.052016209508345e-06
2005-06-29,5.886297136365746e-05,5.078299582561563e-05
2005-06-30,5.886297136365746e-05,6.797107129807856e-06
2005-07-01,5.886297136365746e-05,7.733112690067045e-05
2005-07-05,4.041683592752515e-05,7.014553677331392e-05
2005-07-06,4.041683592752515e-05,5.9976240055492624e-06
2005-07-07,4.041683592752515e-05,0.00013482437329992436
2005-07-08,4.041683592752515e-05,3.887980845185268e-05
2005-07-11,4.041683592752515e-05,5.148172405600171e-06
2005-07-12,4.041683592752515e-05,7.801394223960756e-07
2005-07-13,4.041683592752515e-05,6.867724075321213e-06
2005-07-14,4.041683592752515e-05,1.3388718628215557e-06
2005-07-15,4.041683592752515e-05,3.0747262942165676e-05
2005-07-18,4.041683592752515e-05,4.500953847219602e-05
2005-07-19,4.041683592752515e-05,2.2537102918884777e-05
2005-07-20,4.041683592752515e-05,4.393217694487195e-05
2005-07-21,4.041683592752515e-05,2.9125531546658756e-05
2005-07-22,4.041683592752515e-05,1.426068482268672e-05
2005-07-25,4.041683592752515e-05,2.998348553218122e-06
2005-07-26,4.041683592752515e-05,2.0816397589662472e-05
2005-07-27,4.041683592752515e-05,3.122099616914564e-05
2005-07-28,4.041683592752515e-05,5.929164245610519e-05
2005-07-29,4.041683592752515e-05,8.978487183730621e-07
2005-08-01,4.041683592752515e-05,5.0043201335281395e-05
2005-08-02,4.041683592752515e-05,5.464243681974068e-07
2005-08-03,4.041683592752515e-05,5.476849409236095e-05
2005-08-04,3.8804369529748045e-05,5.879404771624852e-05
2005-08-05,3.8804369529748045e-05,7.215720328357378e-06
2005-08-08,3.8804369529748045e-05,4.5189917424748316e-05
2005-08-09,3.8804369529748045e-05,3.3448373245592578e-06
2005-08-10,3.8804369529748045e-05,4.952059479168547e-05
2005-08-11,3.8804369529748045e-05,3.6150118275957155e-05
2005-08-12,3.8804369529748045e-05,7.977117726376548e-06
2005-08-15,3.8804369529748045e-05,0.00014032398972774196
2005-08-16,3.8804369529748045e-05,5.443959943951526e-07
2005-08-17,3.8804369529748045e-05,1.0006070002566148e-06
2005-08-18,3.8804369529748045e-05,3.2020695039935987e-07
2005-08-19,3.8804369529748045e-05,2.7382356291294485e-06
2005-08-22,3.8804369529748045e-05,1.1521896094102146e-05
2005-08-23,3.8804369529748045e-05,4.345493863289196e-05
2005-08-24,3.8804369529748045e-05,5.270065732476681e-06
2005-08-25,3.8804369529748045e-05,3.617505872466342e-05
